record_uid,subset,sqi_good,dataset_source,snr_proxy_db,is_noisy,is_low_quality,quality_group,quality_reasons,pp08_poor,sqi_poor
D1_training-e_e01453,training-e,False,D1,42.509361,True,True,noisy,baseline_drift,True,True
D1_training-e_e01454,training-e,True,D1,19.503767,False,False,clean,,False,False
D1_training-e_e01455,training-e,True,D1,35.890597,False,False,clean,,False,False
D1_training-e_e01456,training-e,False,D1,42.785236,True,True,noisy,baseline_drift,True,True
D1_training-e_e01457,training-e,True,D1,22.340368,False,False,clean,,False,False
D1_training-e_e01458,training-e,True,D1,33.603533,False,False,clean,,False,False
D1_training-e_e01459,training-e,True,D1,26.019798,False,False,clean,,False,False
D1_training-e_e01460,training-e,True,D1,35.511933,False,False,clean,,False,False
D1_training-e_e01461,training-e,True,D1,27.788009,False,False,clean,,False,False
D1_training-e_e01462,training-e,True,D1,39.148483,False,False,clean,,False,False
D1_training-e_e01463,training-e,True,D1,35.017457,False,False,clean,,False,False
D1_training-e_e01464,training-e,True,D1,35.694004,False,False,clean,,False,False
D1_training-e_e01465,training-e,True,D1,29.320892,False,False,clean,,False,False
D1_training-e_e01466,training-e,True,D1,34.183973,False,False,clean,,False,False
D1_training-e_e01467,training-e,True,D1,28.14951,False,False,clean,,False,False
D1_training-e_e01468,training-e,True,D1,21.025426,False,False,clean,,False,False
D1_training-e_e01469,training-e,True,D1,32.993241,False,False,clean,,False,False
D1_training-e_e01470,training-e,True,D1,25.380827,False,False,clean,,False,False
D1_training-e_e01471,training-e,False,D1,4.686511,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e01472,training-e,True,D1,32.45909,False,False,clean,,False,False
D1_training-e_e01473,training-e,True,D1,28.17401,False,False,clean,,False,False
D1_training-e_e01474,training-e,True,D1,39.080859,False,False,clean,,False,False
D1_training-e_e01475,training-e,True,D1,31.549886,False,False,clean,,False,False
D1_training-e_e01476,training-e,True,D1,21.888035,False,False,clean,,False,False
D1_training-e_e01477,training-e,True,D1,31.572378,False,False,clean,,False,False
D1_training-e_e01478,training-e,True,D1,22.183085,False,False,clean,,False,False
D1_training-e_e01479,training-e,True,D1,36.617321,False,False,clean,,False,False
D1_training-e_e01480,training-e,True,D1,37.740669,False,False,clean,,False,False
D1_training-e_e01481,training-e,True,D1,29.254841,False,False,clean,,False,False
D1_training-e_e01482,training-e,False,D1,0.51277,True,True,noisy,low_snr,True,True
D1_training-e_e01483,training-e,False,D1,32.289031,False,False,clean,,False,True
D1_training-e_e01484,training-e,True,D1,27.770758,False,False,clean,,False,False
D1_training-e_e01485,training-e,True,D1,30.264673,False,False,clean,,False,False
D1_training-e_e01486,training-e,True,D1,17.572489,False,False,clean,,False,False
D1_training-e_e01487,training-e,True,D1,24.404864,False,False,clean,,False,False
D1_training-e_e01488,training-e,True,D1,30.00598,False,False,clean,,False,False
D1_training-e_e01489,training-e,True,D1,27.460644,False,False,clean,,False,False
D1_training-e_e01490,training-e,False,D1,39.457413,True,True,noisy,baseline_drift,True,True
D1_training-e_e01491,training-e,True,D1,26.122644,False,False,clean,,False,False
D1_training-e_e01492,training-e,True,D1,33.355455,False,False,clean,,False,False
D1_training-e_e01493,training-e,True,D1,35.206044,False,False,clean,,False,False
D1_training-e_e01494,training-e,True,D1,29.248863,False,False,clean,,False,False
D1_training-e_e01495,training-e,True,D1,29.501888,False,False,clean,,False,False
D1_training-e_e01496,training-e,True,D1,33.045576,False,False,clean,,False,False
D1_training-e_e01497,training-e,True,D1,35.217269,False,False,clean,,False,False
D1_training-e_e01498,training-e,True,D1,28.653488,False,False,clean,,False,False
D1_training-e_e01499,training-e,False,D1,25.823178,False,False,clean,,False,True
D1_training-e_e01500,training-e,True,D1,35.734982,False,False,clean,,False,False
D1_training-e_e01501,training-e,True,D1,24.077191,False,False,clean,,False,False
D1_training-e_e01502,training-e,False,D1,28.918042,False,False,clean,,False,True
D1_training-e_e01503,training-e,True,D1,26.544533,False,False,clean,,False,False
D1_training-e_e01504,training-e,True,D1,26.560838,False,False,clean,,False,False
D1_training-e_e01505,training-e,True,D1,39.446458,False,False,clean,,False,False
D1_training-e_e01506,training-e,True,D1,31.85946,False,False,clean,,False,False
D1_training-e_e01507,training-e,True,D1,33.691427,False,False,clean,,False,False
D1_training-e_e01508,training-e,True,D1,25.042282,False,False,clean,,False,False
D1_training-e_e01509,training-e,True,D1,34.805801,False,False,clean,,False,False
D1_training-e_e01510,training-e,True,D1,21.21281,False,False,clean,,False,False
D1_training-e_e01511,training-e,True,D1,26.171586,False,False,clean,,False,False
D1_training-e_e01512,training-e,True,D1,18.874657,False,False,clean,,False,False
D1_training-e_e01513,training-e,True,D1,26.716475,False,False,clean,,False,False
D1_training-e_e01514,training-e,True,D1,33.505493,False,False,clean,,False,False
D1_training-e_e01515,training-e,True,D1,21.361957,False,False,clean,,False,False
D1_training-e_e01516,training-e,True,D1,33.611443,False,False,clean,,False,False
D1_training-e_e01517,training-e,True,D1,39.468112,False,False,clean,,False,False
D1_training-e_e01518,training-e,True,D1,29.239475,False,False,clean,,False,False
D1_training-e_e01519,training-e,False,D1,35.932682,True,True,noisy,baseline_drift,True,True
D1_training-e_e01520,training-e,True,D1,28.995683,False,False,clean,,False,False
D1_training-e_e01521,training-e,True,D1,36.617632,False,False,clean,,False,False
D1_training-e_e01522,training-e,True,D1,30.999846,False,False,clean,,False,False
D1_training-e_e01523,training-e,True,D1,23.736207,False,False,clean,,False,False
D1_training-e_e01524,training-e,True,D1,32.061561,False,False,clean,,False,False
D1_training-e_e01525,training-e,True,D1,28.672176,False,False,clean,,False,False
D1_training-e_e01526,training-e,True,D1,45.142715,False,False,clean,,False,False
D1_training-e_e01527,training-e,True,D1,44.177692,False,False,clean,,False,False
D1_training-e_e01528,training-e,True,D1,36.579413,False,False,clean,,False,False
D1_training-e_e01529,training-e,False,D1,32.830296,False,False,clean,,False,True
D1_training-e_e01530,training-e,True,D1,24.810057,False,False,clean,,False,False
D1_training-e_e01531,training-e,True,D1,34.321955,False,False,clean,,False,False
D1_training-e_e01532,training-e,True,D1,27.388024,False,False,clean,,False,False
D1_training-e_e01533,training-e,True,D1,37.051188,False,False,clean,,False,False
D1_training-e_e01534,training-e,True,D1,27.59234,False,False,clean,,False,False
D1_training-e_e01535,training-e,True,D1,42.911128,False,False,clean,,False,False
D1_training-e_e01536,training-e,True,D1,40.639302,False,False,clean,,False,False
D1_training-e_e01537,training-e,True,D1,27.758849,False,False,clean,,False,False
D1_training-e_e01538,training-e,True,D1,25.568154,False,False,clean,,False,False
D1_training-e_e01539,training-e,True,D1,29.115808,False,False,clean,,False,False
D1_training-e_e01540,training-e,True,D1,25.184733,False,False,clean,,False,False
D1_training-e_e01541,training-e,True,D1,31.985628,False,False,clean,,False,False
D1_training-e_e01542,training-e,True,D1,22.690265,False,False,clean,,False,False
D1_training-e_e01543,training-e,True,D1,33.535065,False,False,clean,,False,False
D1_training-e_e01544,training-e,True,D1,33.463364,False,False,clean,,False,False
D1_training-e_e01545,training-e,True,D1,29.278006,False,False,clean,,False,False
D1_training-e_e01546,training-e,True,D1,40.39833,False,False,clean,,False,False
D1_training-e_e01547,training-e,True,D1,32.861638,False,False,clean,,False,False
D1_training-e_e01548,training-e,True,D1,30.605113,False,False,clean,,False,False
D1_training-e_e01549,training-e,True,D1,33.936934,False,False,clean,,False,False
D1_training-e_e01550,training-e,False,D1,35.82174,True,True,noisy,baseline_drift,True,True
D1_training-e_e01551,training-e,True,D1,34.740126,False,False,clean,,False,False
D1_training-e_e01552,training-e,True,D1,34.26561,False,False,clean,,False,False
D1_training-e_e01553,training-e,True,D1,30.81003,False,False,clean,,False,False
D1_training-e_e01554,training-e,True,D1,37.472516,False,False,clean,,False,False
D1_training-e_e01555,training-e,True,D1,35.541734,False,False,clean,,False,False
D1_training-e_e01556,training-e,True,D1,32.614643,False,False,clean,,False,False
D1_training-e_e01557,training-e,True,D1,15.699797,False,False,clean,,False,False
D1_training-e_e01558,training-e,True,D1,19.461747,False,False,clean,,False,False
D1_training-e_e01559,training-e,True,D1,29.403425,False,False,clean,,False,False
D1_training-e_e01560,training-e,True,D1,33.63071,False,False,clean,,False,False
D1_training-e_e01561,training-e,True,D1,43.838804,False,False,clean,,False,False
D1_training-e_e01562,training-e,True,D1,33.148593,False,True,low_quality_other,clipped,True,False
D1_training-e_e01563,training-e,True,D1,36.388869,False,False,clean,,False,False
D1_training-e_e01564,training-e,True,D1,28.618428,False,False,clean,,False,False
D1_training-e_e01565,training-e,True,D1,28.405876,False,False,clean,,False,False
D1_training-e_e01566,training-e,True,D1,34.809762,False,False,clean,,False,False
D1_training-e_e01567,training-e,False,D1,26.53401,True,True,noisy,baseline_drift,True,True
D1_training-e_e01568,training-e,False,D1,28.945506,False,False,clean,,False,True
D1_training-e_e01569,training-e,True,D1,29.394156,False,False,clean,,False,False
D1_training-e_e01570,training-e,True,D1,22.853172,False,False,clean,,False,False
D1_training-e_e01571,training-e,True,D1,17.718431,False,False,clean,,False,False
D1_training-e_e01572,training-e,True,D1,28.627872,False,False,clean,,False,False
D1_training-e_e01573,training-e,True,D1,22.876652,False,False,clean,,False,False
D1_training-e_e01574,training-e,True,D1,24.889264,False,False,clean,,False,False
D1_training-e_e01575,training-e,True,D1,19.353509,False,False,clean,,False,False
D1_training-e_e01576,training-e,True,D1,33.477068,False,False,clean,,False,False
D1_training-e_e01577,training-e,True,D1,41.039023,False,False,clean,,False,False
D1_training-e_e01578,training-e,True,D1,28.060071,False,False,clean,,False,False
D1_training-e_e01579,training-e,True,D1,35.574182,False,False,clean,,False,False
D1_training-e_e01580,training-e,True,D1,26.581759,False,False,clean,,False,False
D1_training-e_e01581,training-e,True,D1,30.5215,False,False,clean,,False,False
D1_training-e_e01582,training-e,False,D1,43.174574,True,True,noisy,baseline_drift,True,True
D1_training-e_e01583,training-e,True,D1,26.142148,False,False,clean,,False,False
D1_training-e_e01584,training-e,True,D1,37.406892,False,False,clean,,False,False
D1_training-e_e01585,training-e,True,D1,33.180739,False,False,clean,,False,False
D1_training-e_e01586,training-e,True,D1,28.983582,False,False,clean,,False,False
D1_training-e_e01587,training-e,True,D1,28.493026,False,False,clean,,False,False
D1_training-e_e01588,training-e,True,D1,22.571092,False,False,clean,,False,False
D1_training-e_e01589,training-e,True,D1,32.236765,False,False,clean,,False,False
D1_training-e_e01590,training-e,True,D1,44.674089,False,False,clean,,False,False
D1_training-e_e01591,training-e,True,D1,30.567178,False,False,clean,,False,False
D1_training-e_e01592,training-e,True,D1,32.586142,False,False,clean,,False,False
D1_training-e_e01593,training-e,True,D1,44.126519,False,False,clean,,False,False
D1_training-e_e01594,training-e,True,D1,30.294325,False,False,clean,,False,False
D1_training-e_e01595,training-e,True,D1,43.922615,False,False,clean,,False,False
D1_training-e_e01596,training-e,True,D1,26.028124,False,False,clean,,False,False
D1_training-e_e01597,training-e,True,D1,35.471682,False,False,clean,,False,False
D1_training-e_e01598,training-e,True,D1,20.466416,False,False,clean,,False,False
D1_training-e_e01599,training-e,True,D1,20.065275,False,False,clean,,False,False
D1_training-e_e01600,training-e,True,D1,28.225073,False,False,clean,,False,False
D1_training-e_e01601,training-e,True,D1,21.455971,False,False,clean,,False,False
D1_training-e_e01602,training-e,True,D1,20.996222,False,False,clean,,False,False
D1_training-e_e01603,training-e,True,D1,45.722318,False,False,clean,,False,False
D1_training-e_e01604,training-e,True,D1,35.620485,False,False,clean,,False,False
D1_training-e_e01605,training-e,True,D1,27.955528,False,False,clean,,False,False
D1_training-e_e01606,training-e,True,D1,18.228437,False,False,clean,,False,False
D1_training-e_e01607,training-e,True,D1,30.67237,False,False,clean,,False,False
D1_training-e_e01608,training-e,True,D1,35.310686,False,False,clean,,False,False
D1_training-e_e01609,training-e,True,D1,23.248898,False,False,clean,,False,False
D1_training-e_e01610,training-e,True,D1,35.827715,False,False,clean,,False,False
D1_training-e_e01611,training-e,True,D1,29.853288,False,False,clean,,False,False
D1_training-e_e01612,training-e,True,D1,36.101749,False,False,clean,,False,False
D1_training-e_e01613,training-e,True,D1,32.993631,False,False,clean,,False,False
D1_training-e_e01614,training-e,True,D1,38.377866,False,False,clean,,False,False
D1_training-e_e01615,training-e,True,D1,24.134384,False,False,clean,,False,False
D1_training-e_e01616,training-e,True,D1,33.003768,False,False,clean,,False,False
D1_training-e_e01617,training-e,True,D1,39.040631,False,False,clean,,False,False
D1_training-e_e01618,training-e,True,D1,41.867753,False,False,clean,,False,False
D1_training-e_e01619,training-e,True,D1,22.604823,False,False,clean,,False,False
D1_training-e_e01620,training-e,True,D1,30.955684,False,False,clean,,False,False
D1_training-e_e01621,training-e,True,D1,25.265168,False,False,clean,,False,False
D1_training-e_e01622,training-e,True,D1,28.100979,False,False,clean,,False,False
D1_training-e_e01623,training-e,True,D1,25.850087,False,False,clean,,False,False
D1_training-e_e01624,training-e,True,D1,25.075471,False,False,clean,,False,False
D1_training-e_e01625,training-e,True,D1,31.051801,False,False,clean,,False,False
D1_training-e_e01626,training-e,True,D1,26.628768,False,False,clean,,False,False
D1_training-e_e01627,training-e,True,D1,24.020613,False,False,clean,,False,False
D1_training-e_e01628,training-e,True,D1,29.448015,False,False,clean,,False,False
D1_training-e_e01629,training-e,True,D1,33.075972,False,False,clean,,False,False
D1_training-e_e01630,training-e,True,D1,19.206368,False,False,clean,,False,False
D1_training-e_e01631,training-e,True,D1,30.20435,False,False,clean,,False,False
D1_training-e_e01632,training-e,True,D1,31.95671,False,False,clean,,False,False
D1_training-e_e01633,training-e,True,D1,27.537187,False,False,clean,,False,False
D1_training-e_e01634,training-e,True,D1,34.064601,False,False,clean,,False,False
D1_training-e_e01635,training-e,True,D1,22.298753,False,False,clean,,False,False
D1_training-e_e01636,training-e,True,D1,32.473452,False,False,clean,,False,False
D1_training-e_e01637,training-e,False,D1,28.693623,False,False,clean,,False,True
D1_training-e_e01638,training-e,True,D1,32.884194,False,False,clean,,False,False
D1_training-e_e01639,training-e,True,D1,28.44479,False,False,clean,,False,False
D1_training-e_e01640,training-e,True,D1,33.501008,False,False,clean,,False,False
D1_training-e_e01641,training-e,False,D1,24.290204,False,False,clean,,False,True
D1_training-e_e01642,training-e,True,D1,23.751295,False,False,clean,,False,False
D1_training-e_e01643,training-e,True,D1,32.699493,False,False,clean,,False,False
D1_training-e_e01644,training-e,True,D1,34.137644,False,False,clean,,False,False
D1_training-e_e01645,training-e,True,D1,37.416337,False,False,clean,,False,False
D1_training-e_e01646,training-e,True,D1,36.766229,False,False,clean,,False,False
D1_training-e_e01647,training-e,True,D1,30.127093,False,False,clean,,False,False
D1_training-e_e01648,training-e,True,D1,21.04661,False,False,clean,,False,False
D1_training-e_e01649,training-e,True,D1,29.34231,False,False,clean,,False,False
D1_training-e_e01650,training-e,True,D1,29.62917,False,False,clean,,False,False
D1_training-e_e01651,training-e,True,D1,26.090064,False,False,clean,,False,False
D1_training-e_e01652,training-e,True,D1,35.009106,False,False,clean,,False,False
D1_training-e_e01653,training-e,True,D1,36.569618,False,False,clean,,False,False
D1_training-e_e01654,training-e,True,D1,22.970291,False,False,clean,,False,False
D1_training-e_e01655,training-e,True,D1,23.520103,False,False,clean,,False,False
D1_training-e_e01656,training-e,True,D1,28.432391,False,False,clean,,False,False
D1_training-e_e01657,training-e,True,D1,26.278378,False,False,clean,,False,False
D1_training-e_e01658,training-e,True,D1,15.760701,False,False,clean,,False,False
D1_training-e_e01659,training-e,True,D1,34.060344,False,False,clean,,False,False
D1_training-e_e01660,training-e,True,D1,20.997318,False,False,clean,,False,False
D1_training-e_e01661,training-e,True,D1,34.828464,False,False,clean,,False,False
D1_training-e_e01662,training-e,True,D1,22.461351,False,False,clean,,False,False
D1_training-e_e01663,training-e,True,D1,25.860912,False,False,clean,,False,False
D1_training-e_e01664,training-e,True,D1,42.190773,False,False,clean,,False,False
D1_training-e_e01665,training-e,True,D1,26.260212,False,False,clean,,False,False
D1_training-e_e01666,training-e,True,D1,32.183349,False,False,clean,,False,False
D1_training-e_e01667,training-e,True,D1,25.509775,False,False,clean,,False,False
D1_training-e_e01668,training-e,True,D1,25.923915,False,False,clean,,False,False
D1_training-e_e01669,training-e,True,D1,28.289036,False,False,clean,,False,False
D1_training-e_e01670,training-e,True,D1,34.191569,False,False,clean,,False,False
D1_training-e_e01671,training-e,True,D1,21.467922,False,False,clean,,False,False
D1_training-e_e01672,training-e,True,D1,39.659449,False,False,clean,,False,False
D1_training-e_e01673,training-e,True,D1,36.688176,False,False,clean,,False,False
D1_training-e_e01674,training-e,True,D1,18.501323,False,False,clean,,False,False
D1_training-e_e01675,training-e,True,D1,33.97613,False,False,clean,,False,False
D1_training-e_e01676,training-e,True,D1,31.956944,False,False,clean,,False,False
D1_training-e_e01677,training-e,True,D1,21.837314,False,False,clean,,False,False
D1_training-e_e01678,training-e,True,D1,15.415868,False,False,clean,,False,False
D1_training-e_e01679,training-e,True,D1,36.149551,False,False,clean,,False,False
D1_training-e_e01680,training-e,True,D1,29.438315,False,False,clean,,False,False
D1_training-e_e01681,training-e,True,D1,35.716952,False,False,clean,,False,False
D1_training-e_e01682,training-e,True,D1,39.496926,False,False,clean,,False,False
D1_training-e_e01683,training-e,True,D1,39.529049,False,False,clean,,False,False
D1_training-e_e01684,training-e,False,D1,24.899574,False,False,clean,,False,True
D1_training-e_e01685,training-e,True,D1,28.425235,False,False,clean,,False,False
D1_training-e_e01686,training-e,True,D1,22.288867,False,False,clean,,False,False
D1_training-e_e01687,training-e,True,D1,35.260317,False,False,clean,,False,False
D1_training-e_e01688,training-e,True,D1,35.216223,False,False,clean,,False,False
D1_training-e_e01689,training-e,True,D1,36.962901,False,False,clean,,False,False
D1_training-e_e01690,training-e,True,D1,32.151071,False,False,clean,,False,False
D1_training-e_e01691,training-e,True,D1,25.319356,False,False,clean,,False,False
D1_training-e_e01692,training-e,True,D1,32.440631,False,False,clean,,False,False
D1_training-e_e01693,training-e,True,D1,29.051375,False,False,clean,,False,False
D1_training-e_e01694,training-e,True,D1,33.725973,False,False,clean,,False,False
D1_training-e_e01695,training-e,True,D1,35.217348,False,False,clean,,False,False
D1_training-e_e01696,training-e,True,D1,31.0344,False,False,clean,,False,False
D1_training-e_e01697,training-e,True,D1,34.968145,False,False,clean,,False,False
D1_training-e_e01698,training-e,True,D1,36.544589,False,False,clean,,False,False
D1_training-e_e01699,training-e,True,D1,34.614344,False,False,clean,,False,False
D1_training-e_e01700,training-e,True,D1,22.968923,False,False,clean,,False,False
D1_training-e_e01701,training-e,True,D1,28.489137,False,False,clean,,False,False
D1_training-e_e01702,training-e,True,D1,22.796739,False,False,clean,,False,False
D1_training-e_e01703,training-e,True,D1,45.541942,False,False,clean,,False,False
D1_training-e_e01704,training-e,True,D1,32.971154,False,False,clean,,False,False
D1_training-e_e01705,training-e,True,D1,33.643248,False,False,clean,,False,False
D1_training-e_e01706,training-e,True,D1,26.870814,False,False,clean,,False,False
D1_training-e_e01707,training-e,True,D1,31.162187,False,False,clean,,False,False
D1_training-e_e01708,training-e,True,D1,27.671942,False,False,clean,,False,False
D1_training-e_e01709,training-e,True,D1,42.059481,False,False,clean,,False,False
D1_training-e_e01710,training-e,True,D1,34.02138,False,False,clean,,False,False
D1_training-e_e01711,training-e,True,D1,32.375279,False,False,clean,,False,False
D1_training-e_e01712,training-e,True,D1,19.57099,False,False,clean,,False,False
D1_training-e_e01713,training-e,True,D1,19.162402,False,False,clean,,False,False
D1_training-e_e01714,training-e,True,D1,31.711157,False,False,clean,,False,False
D1_training-e_e01715,training-e,True,D1,33.065304,False,False,clean,,False,False
D1_training-e_e01716,training-e,True,D1,32.75814,False,False,clean,,False,False
D1_training-e_e01717,training-e,True,D1,45.548212,False,False,clean,,False,False
D1_training-e_e01718,training-e,True,D1,32.053129,False,False,clean,,False,False
D1_training-e_e01719,training-e,True,D1,33.487154,False,False,clean,,False,False
D1_training-e_e01720,training-e,True,D1,38.80139,False,False,clean,,False,False
D1_training-e_e01721,training-e,True,D1,26.499293,False,False,clean,,False,False
D1_training-e_e01722,training-e,True,D1,29.895714,False,False,clean,,False,False
D1_training-e_e01723,training-e,True,D1,34.324209,False,False,clean,,False,False
D1_training-e_e01724,training-e,True,D1,30.549398,False,False,clean,,False,False
D1_training-e_e01725,training-e,True,D1,26.006851,False,False,clean,,False,False
D1_training-e_e01726,training-e,True,D1,34.933836,False,False,clean,,False,False
D1_training-e_e01727,training-e,True,D1,22.976885,False,False,clean,,False,False
D1_training-e_e01728,training-e,True,D1,23.479541,False,False,clean,,False,False
D1_training-e_e01729,training-e,True,D1,44.301871,False,False,clean,,False,False
D1_training-e_e01730,training-e,True,D1,25.417285,False,False,clean,,False,False
D1_training-e_e01731,training-e,True,D1,50.782229,False,False,clean,,False,False
D1_training-e_e01732,training-e,False,D1,27.227596,False,False,clean,,False,True
D1_training-e_e01733,training-e,True,D1,22.287485,False,False,clean,,False,False
D1_training-e_e01734,training-e,True,D1,25.332607,False,False,clean,,False,False
D1_training-e_e01735,training-e,True,D1,28.088722,False,False,clean,,False,False
D1_training-e_e01736,training-e,True,D1,31.002378,False,False,clean,,False,False
D1_training-e_e01737,training-e,True,D1,24.99509,False,False,clean,,False,False
D1_training-e_e01738,training-e,True,D1,36.12302,False,False,clean,,False,False
D1_training-e_e01739,training-e,True,D1,37.182162,False,False,clean,,False,False
D1_training-e_e01740,training-e,True,D1,31.797532,False,False,clean,,False,False
D1_training-e_e01741,training-e,True,D1,34.04862,False,False,clean,,False,False
D1_training-e_e01742,training-e,True,D1,27.051075,False,False,clean,,False,False
D1_training-e_e01743,training-e,True,D1,28.2062,False,False,clean,,False,False
D1_training-e_e01744,training-e,True,D1,25.233224,False,False,clean,,False,False
D1_training-e_e01745,training-e,False,D1,43.254427,True,True,noisy,baseline_drift,True,True
D1_training-e_e01746,training-e,True,D1,26.613072,False,False,clean,,False,False
D1_training-e_e01747,training-e,True,D1,34.84349,False,False,clean,,False,False
D1_training-e_e01748,training-e,True,D1,25.574488,False,False,clean,,False,False
D1_training-e_e01749,training-e,True,D1,25.343352,False,False,clean,,False,False
D1_training-e_e01750,training-e,True,D1,21.536646,False,False,clean,,False,False
D1_training-e_e01751,training-e,True,D1,43.812809,False,False,clean,,False,False
D1_training-e_e01752,training-e,True,D1,28.9711,False,False,clean,,False,False
D1_training-e_e01753,training-e,True,D1,34.563094,False,False,clean,,False,False
D1_training-e_e01754,training-e,True,D1,27.473861,False,False,clean,,False,False
D1_training-e_e01755,training-e,True,D1,25.368215,False,False,clean,,False,False
D1_training-e_e01756,training-e,True,D1,32.644208,False,False,clean,,False,False
D1_training-e_e01757,training-e,True,D1,35.468819,False,False,clean,,False,False
D1_training-e_e01758,training-e,False,D1,20.040111,True,True,noisy,baseline_drift,True,True
D1_training-e_e01759,training-e,True,D1,28.678721,False,False,clean,,False,False
D1_training-e_e01760,training-e,True,D1,25.427947,False,False,clean,,False,False
D1_training-e_e01761,training-e,True,D1,33.883849,False,False,clean,,False,False
D1_training-e_e01762,training-e,True,D1,21.268342,False,False,clean,,False,False
D1_training-e_e01763,training-e,True,D1,30.267645,False,False,clean,,False,False
D1_training-e_e01764,training-e,True,D1,32.186831,False,False,clean,,False,False
D1_training-e_e01765,training-e,True,D1,25.664694,False,False,clean,,False,False
D1_training-e_e01766,training-e,True,D1,23.207396,False,False,clean,,False,False
D1_training-e_e01767,training-e,True,D1,25.978353,False,False,clean,,False,False
D1_training-e_e01768,training-e,True,D1,24.798613,False,False,clean,,False,False
D1_training-e_e01769,training-e,False,D1,42.427751,True,True,noisy,baseline_drift,True,True
D1_training-e_e01770,training-e,True,D1,40.196077,False,False,clean,,False,False
D1_training-e_e01771,training-e,True,D1,34.191525,False,False,clean,,False,False
D1_training-e_e01772,training-e,True,D1,28.635738,False,False,clean,,False,False
D1_training-e_e01773,training-e,True,D1,24.183073,False,False,clean,,False,False
D1_training-e_e01774,training-e,True,D1,27.382248,False,False,clean,,False,False
D1_training-e_e01775,training-e,True,D1,33.03081,False,False,clean,,False,False
D1_training-e_e01776,training-e,True,D1,31.038955,False,False,clean,,False,False
D1_training-e_e01777,training-e,True,D1,23.173537,False,False,clean,,False,False
D1_training-e_e01778,training-e,True,D1,16.332947,False,False,clean,,False,False
D1_training-e_e01779,training-e,True,D1,33.213476,False,False,clean,,False,False
D1_training-e_e01780,training-e,True,D1,22.758745,False,False,clean,,False,False
D1_training-e_e01781,training-e,True,D1,31.251288,False,False,clean,,False,False
D1_training-e_e01782,training-e,True,D1,29.701473,False,False,clean,,False,False
D1_training-e_e01783,training-e,True,D1,18.837181,False,False,clean,,False,False
D1_training-e_e01784,training-e,True,D1,22.649933,False,True,low_quality_other,clipped,True,False
D1_training-e_e01785,training-e,True,D1,31.117681,False,False,clean,,False,False
D1_training-e_e01786,training-e,True,D1,28.70013,False,False,clean,,False,False
D1_training-e_e01787,training-e,True,D1,27.368668,False,False,clean,,False,False
D1_training-e_e01788,training-e,False,D1,35.763365,True,True,noisy,baseline_drift,True,True
D1_training-e_e01789,training-e,True,D1,26.544633,False,False,clean,,False,False
D1_training-e_e01790,training-e,True,D1,35.904507,False,False,clean,,False,False
D1_training-e_e01791,training-e,True,D1,25.94595,False,False,clean,,False,False
D1_training-e_e01792,training-e,True,D1,31.585083,False,False,clean,,False,False
D1_training-e_e01793,training-e,True,D1,28.537308,False,False,clean,,False,False
D1_training-e_e01794,training-e,False,D1,28.818348,True,True,noisy,baseline_drift,True,True
D1_training-e_e01795,training-e,True,D1,33.389591,False,False,clean,,False,False
D1_training-e_e01796,training-e,True,D1,31.686116,False,False,clean,,False,False
D1_training-e_e01797,training-e,False,D1,16.062527,True,True,noisy,baseline_drift,True,True
D1_training-e_e01798,training-e,True,D1,28.413156,False,False,clean,,False,False
D1_training-e_e01799,training-e,True,D1,40.646291,False,False,clean,,False,False
D1_training-e_e01800,training-e,True,D1,34.801296,False,False,clean,,False,False
D1_training-e_e01801,training-e,True,D1,32.752542,False,False,clean,,False,False
D1_training-e_e01802,training-e,True,D1,22.232546,False,False,clean,,False,False
D1_training-e_e01803,training-e,True,D1,39.501788,False,False,clean,,False,False
D1_training-e_e01804,training-e,True,D1,25.913771,False,False,clean,,False,False
D1_training-e_e01805,training-e,True,D1,31.167838,False,False,clean,,False,False
D1_training-e_e01806,training-e,True,D1,34.412617,False,False,clean,,False,False
D1_training-e_e01807,training-e,True,D1,35.709161,False,False,clean,,False,False
D1_training-e_e01808,training-e,True,D1,32.149598,False,False,clean,,False,False
D1_training-e_e01809,training-e,True,D1,32.915864,False,False,clean,,False,False
D1_training-e_e01810,training-e,True,D1,19.392459,False,False,clean,,False,False
D1_training-e_e01811,training-e,True,D1,36.77448,False,False,clean,,False,False
D1_training-e_e01812,training-e,True,D1,26.986507,False,False,clean,,False,False
D1_training-e_e01813,training-e,True,D1,25.29677,False,False,clean,,False,False
D1_training-e_e01814,training-e,True,D1,34.94566,False,False,clean,,False,False
D1_training-e_e01815,training-e,True,D1,29.971738,False,False,clean,,False,False
D1_training-e_e01816,training-e,True,D1,22.396134,False,False,clean,,False,False
D1_training-e_e01817,training-e,True,D1,28.912706,False,False,clean,,False,False
D1_training-e_e01818,training-e,True,D1,32.145866,False,False,clean,,False,False
D1_training-e_e01819,training-e,True,D1,35.855508,False,False,clean,,False,False
D1_training-e_e01820,training-e,True,D1,36.198979,False,False,clean,,False,False
D1_training-e_e01821,training-e,True,D1,31.385877,False,False,clean,,False,False
D1_training-e_e01822,training-e,True,D1,32.981086,False,False,clean,,False,False
D1_training-e_e01823,training-e,True,D1,35.378378,False,False,clean,,False,False
D1_training-e_e01824,training-e,True,D1,29.889738,False,False,clean,,False,False
D1_training-e_e01825,training-e,True,D1,27.856781,False,False,clean,,False,False
