manifest,entry,file_type,status,detail
SHA256SUMS,training_data/84874_TV.wav,.wav,ok,
SHA256SUMS,training_data/84875.txt,.txt,checksum_mismatch,"expected 98b4f8618c3cd1c8..., got 55e840cab191a135..."
SHA256SUMS,training_data/84875_PV.hea,.hea,ok,
SHA256SUMS,training_data/84875_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84875_PV.wav,.wav,ok,
SHA256SUMS,training_data/84875_TV.hea,.hea,ok,
SHA256SUMS,training_data/84875_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84875_TV.wav,.wav,ok,
SHA256SUMS,training_data/84876.txt,.txt,checksum_mismatch,"expected e1970d2fea0e6e02..., got acbedad2aef6225e..."
SHA256SUMS,training_data/84876_AV.hea,.hea,ok,
SHA256SUMS,training_data/84876_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84876_AV.wav,.wav,ok,
SHA256SUMS,training_data/84876_MV.hea,.hea,ok,
SHA256SUMS,training_data/84876_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84876_MV.wav,.wav,ok,
SHA256SUMS,training_data/84877.txt,.txt,checksum_mismatch,"expected eb6fd96c386d31de..., got 7b252657a37dde15..."
SHA256SUMS,training_data/84877_AV.hea,.hea,ok,
SHA256SUMS,training_data/84877_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84877_AV.wav,.wav,ok,
SHA256SUMS,training_data/84877_MV.hea,.hea,ok,
SHA256SUMS,training_data/84877_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84877_MV.wav,.wav,ok,
SHA256SUMS,training_data/84877_PV.hea,.hea,ok,
SHA256SUMS,training_data/84877_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84877_PV.wav,.wav,ok,
SHA256SUMS,training_data/84877_TV.hea,.hea,ok,
SHA256SUMS,training_data/84877_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84877_TV.wav,.wav,ok,
SHA256SUMS,training_data/84878.txt,.txt,checksum_mismatch,"expected 9442644727f09f55..., got 148c037b2e024109..."
SHA256SUMS,training_data/84878_AV.hea,.hea,ok,
SHA256SUMS,training_data/84878_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84878_AV.wav,.wav,ok,
SHA256SUMS,training_data/84878_MV.hea,.hea,ok,
SHA256SUMS,training_data/84878_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84878_MV.wav,.wav,ok,
SHA256SUMS,training_data/84878_PV.hea,.hea,ok,
SHA256SUMS,training_data/84878_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84878_PV.wav,.wav,ok,
SHA256SUMS,training_data/84878_TV.hea,.hea,ok,
SHA256SUMS,training_data/84878_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84878_TV.wav,.wav,ok,
SHA256SUMS,training_data/84879.txt,.txt,checksum_mismatch,"expected 171565cf4ed57664..., got 3b584372787221ff..."
SHA256SUMS,training_data/84879_AV.hea,.hea,ok,
SHA256SUMS,training_data/84879_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84879_AV.wav,.wav,ok,
SHA256SUMS,training_data/84879_MV.hea,.hea,ok,
SHA256SUMS,training_data/84879_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84879_MV.wav,.wav,ok,
SHA256SUMS,training_data/84879_PV.hea,.hea,ok,
SHA256SUMS,training_data/84879_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84879_PV.wav,.wav,ok,
SHA256SUMS,training_data/84879_TV.hea,.hea,ok,
SHA256SUMS,training_data/84879_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84879_TV.wav,.wav,ok,
SHA256SUMS,training_data/84881.txt,.txt,checksum_mismatch,"expected 099d6c81f0fc2355..., got edeb05cf33bf27db..."
SHA256SUMS,training_data/84881_AV.hea,.hea,ok,
SHA256SUMS,training_data/84881_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84881_AV.wav,.wav,ok,
SHA256SUMS,training_data/84881_MV.hea,.hea,ok,
SHA256SUMS,training_data/84881_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84881_MV.wav,.wav,ok,
SHA256SUMS,training_data/84881_PV.hea,.hea,ok,
SHA256SUMS,training_data/84881_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84881_PV.wav,.wav,ok,
SHA256SUMS,training_data/84881_TV.hea,.hea,ok,
SHA256SUMS,training_data/84881_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84881_TV.wav,.wav,ok,
SHA256SUMS,training_data/84882.txt,.txt,checksum_mismatch,"expected 57d0b3c3b6f1d833..., got 732cc566c35c5b0a..."
SHA256SUMS,training_data/84882_AV.hea,.hea,ok,
SHA256SUMS,training_data/84882_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84882_AV.wav,.wav,ok,
SHA256SUMS,training_data/84882_MV.hea,.hea,ok,
SHA256SUMS,training_data/84882_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84882_MV.wav,.wav,ok,
SHA256SUMS,training_data/84882_PV.hea,.hea,ok,
SHA256SUMS,training_data/84882_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84882_PV.wav,.wav,ok,
SHA256SUMS,training_data/84882_TV.hea,.hea,ok,
SHA256SUMS,training_data/84882_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84882_TV.wav,.wav,ok,
SHA256SUMS,training_data/84883.txt,.txt,checksum_mismatch,"expected 57f5e5083d46feb2..., got 567a4d611d4ace4b..."
SHA256SUMS,training_data/84883_AV.hea,.hea,ok,
SHA256SUMS,training_data/84883_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84883_AV.wav,.wav,ok,
SHA256SUMS,training_data/84883_MV.hea,.hea,ok,
SHA256SUMS,training_data/84883_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84883_MV.wav,.wav,ok,
SHA256SUMS,training_data/84883_PV.hea,.hea,ok,
SHA256SUMS,training_data/84883_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84883_PV.wav,.wav,ok,
SHA256SUMS,training_data/84883_TV.hea,.hea,ok,
SHA256SUMS,training_data/84883_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84883_TV.wav,.wav,ok,
SHA256SUMS,training_data/84884.txt,.txt,checksum_mismatch,"expected e84901e4950cde7f..., got ff9083644c61cb28..."
SHA256SUMS,training_data/84884_AV.hea,.hea,ok,
SHA256SUMS,training_data/84884_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84884_AV.wav,.wav,ok,
SHA256SUMS,training_data/84884_MV.hea,.hea,ok,
SHA256SUMS,training_data/84884_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84884_MV.wav,.wav,ok,
SHA256SUMS,training_data/84884_PV.hea,.hea,ok,
SHA256SUMS,training_data/84884_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84884_PV.wav,.wav,ok,
SHA256SUMS,training_data/84884_TV.hea,.hea,ok,
SHA256SUMS,training_data/84884_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84884_TV.wav,.wav,ok,
SHA256SUMS,training_data/84885.txt,.txt,checksum_mismatch,"expected 8688e70635951103..., got 6970247e5dd7c4e2..."
SHA256SUMS,training_data/84885_AV.hea,.hea,ok,
SHA256SUMS,training_data/84885_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84885_AV.wav,.wav,ok,
SHA256SUMS,training_data/84885_MV.hea,.hea,ok,
SHA256SUMS,training_data/84885_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84885_MV.wav,.wav,ok,
SHA256SUMS,training_data/84886.txt,.txt,checksum_mismatch,"expected 1d15642da389cbe6..., got 3c0d3f0972169727..."
SHA256SUMS,training_data/84886_PV.hea,.hea,ok,
SHA256SUMS,training_data/84886_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84886_PV.wav,.wav,ok,
SHA256SUMS,training_data/84887.txt,.txt,checksum_mismatch,"expected 68f91463433d950b..., got b71d16d6f2950c10..."
SHA256SUMS,training_data/84887_AV.hea,.hea,ok,
SHA256SUMS,training_data/84887_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84887_AV.wav,.wav,ok,
SHA256SUMS,training_data/84887_MV.hea,.hea,ok,
SHA256SUMS,training_data/84887_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84887_MV.wav,.wav,ok,
SHA256SUMS,training_data/84887_PV.hea,.hea,ok,
SHA256SUMS,training_data/84887_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84887_PV.wav,.wav,ok,
SHA256SUMS,training_data/84887_TV.hea,.hea,ok,
SHA256SUMS,training_data/84887_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84887_TV.wav,.wav,ok,
SHA256SUMS,training_data/84890.txt,.txt,checksum_mismatch,"expected ec9415e6620023da..., got d3d28d997854297a..."
SHA256SUMS,training_data/84890_AV.hea,.hea,ok,
SHA256SUMS,training_data/84890_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84890_AV.wav,.wav,ok,
SHA256SUMS,training_data/84890_MV.hea,.hea,ok,
SHA256SUMS,training_data/84890_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84890_MV.wav,.wav,ok,
SHA256SUMS,training_data/84890_PV.hea,.hea,ok,
SHA256SUMS,training_data/84890_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84890_PV.wav,.wav,ok,
SHA256SUMS,training_data/84890_TV.hea,.hea,ok,
SHA256SUMS,training_data/84890_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84890_TV.wav,.wav,ok,
SHA256SUMS,training_data/84892.txt,.txt,checksum_mismatch,"expected 00f688675375f42c..., got 2f9ea2696fe15574..."
SHA256SUMS,training_data/84892_AV.hea,.hea,ok,
SHA256SUMS,training_data/84892_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84892_AV.wav,.wav,ok,
SHA256SUMS,training_data/84892_MV.hea,.hea,ok,
SHA256SUMS,training_data/84892_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84892_MV.wav,.wav,ok,
SHA256SUMS,training_data/84892_PV.hea,.hea,ok,
SHA256SUMS,training_data/84892_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84892_PV.wav,.wav,ok,
SHA256SUMS,training_data/84893.txt,.txt,checksum_mismatch,"expected c39ca1296abe9487..., got 05c5002784368f84..."
SHA256SUMS,training_data/84893_AV.hea,.hea,ok,
SHA256SUMS,training_data/84893_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84893_AV.wav,.wav,ok,
SHA256SUMS,training_data/84893_PV.hea,.hea,ok,
SHA256SUMS,training_data/84893_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84893_PV.wav,.wav,ok,
SHA256SUMS,training_data/84894.txt,.txt,checksum_mismatch,"expected 7b113f9dd5de6d8e..., got f67710fe53ad7d60..."
SHA256SUMS,training_data/84894_AV.hea,.hea,ok,
SHA256SUMS,training_data/84894_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84894_AV.wav,.wav,ok,
SHA256SUMS,training_data/84894_MV.hea,.hea,ok,
SHA256SUMS,training_data/84894_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84894_MV.wav,.wav,ok,
SHA256SUMS,training_data/84894_PV.hea,.hea,ok,
SHA256SUMS,training_data/84894_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84894_PV.wav,.wav,ok,
SHA256SUMS,training_data/84894_TV.hea,.hea,ok,
SHA256SUMS,training_data/84894_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84894_TV.wav,.wav,ok,
SHA256SUMS,training_data/84896.txt,.txt,checksum_mismatch,"expected 24b41ed393ec0372..., got 8438d920b89137d5..."
SHA256SUMS,training_data/84896_AV.hea,.hea,ok,
SHA256SUMS,training_data/84896_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84896_AV.wav,.wav,ok,
SHA256SUMS,training_data/84896_MV.hea,.hea,ok,
SHA256SUMS,training_data/84896_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84896_MV.wav,.wav,ok,
SHA256SUMS,training_data/84896_PV.hea,.hea,ok,
SHA256SUMS,training_data/84896_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84896_PV.wav,.wav,ok,
SHA256SUMS,training_data/84896_TV.hea,.hea,ok,
SHA256SUMS,training_data/84896_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84896_TV.wav,.wav,ok,
SHA256SUMS,training_data/84900.txt,.txt,checksum_mismatch,"expected 390604ae48c53114..., got 0fcd46d9e6937698..."
SHA256SUMS,training_data/84900_AV.hea,.hea,ok,
SHA256SUMS,training_data/84900_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84900_AV.wav,.wav,ok,
SHA256SUMS,training_data/84900_MV.hea,.hea,ok,
SHA256SUMS,training_data/84900_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84900_MV.wav,.wav,ok,
SHA256SUMS,training_data/84912.txt,.txt,checksum_mismatch,"expected 71fa5f65cdf540db..., got 6918e471e7c3375a..."
SHA256SUMS,training_data/84912_AV.hea,.hea,ok,
SHA256SUMS,training_data/84912_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84912_AV.wav,.wav,ok,
SHA256SUMS,training_data/84912_MV.hea,.hea,ok,
SHA256SUMS,training_data/84912_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84912_MV.wav,.wav,ok,
SHA256SUMS,training_data/84912_PV.hea,.hea,ok,
SHA256SUMS,training_data/84912_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84912_PV.wav,.wav,ok,
SHA256SUMS,training_data/84912_TV.hea,.hea,ok,
SHA256SUMS,training_data/84912_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84912_TV.wav,.wav,ok,
SHA256SUMS,training_data/84917.txt,.txt,checksum_mismatch,"expected cbf11153bd2e6156..., got cfa5253740391056..."
SHA256SUMS,training_data/84917_AV.hea,.hea,ok,
SHA256SUMS,training_data/84917_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84917_AV.wav,.wav,ok,
SHA256SUMS,training_data/84917_MV.hea,.hea,ok,
SHA256SUMS,training_data/84917_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84917_MV.wav,.wav,ok,
SHA256SUMS,training_data/84917_PV.hea,.hea,ok,
SHA256SUMS,training_data/84917_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84917_PV.wav,.wav,ok,
SHA256SUMS,training_data/84917_TV.hea,.hea,ok,
SHA256SUMS,training_data/84917_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84917_TV.wav,.wav,ok,
SHA256SUMS,training_data/84918.txt,.txt,checksum_mismatch,"expected a6216fd4887c08aa..., got 301a7ce9003a1a0c..."
SHA256SUMS,training_data/84918_PV.hea,.hea,ok,
SHA256SUMS,training_data/84918_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84918_PV.wav,.wav,ok,
SHA256SUMS,training_data/84919.txt,.txt,checksum_mismatch,"expected 0342bae40564e7a4..., got d08203e0cd6d9812..."
SHA256SUMS,training_data/84919_PV.hea,.hea,ok,
SHA256SUMS,training_data/84919_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84919_PV.wav,.wav,ok,
SHA256SUMS,training_data/84919_TV.hea,.hea,ok,
SHA256SUMS,training_data/84919_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84919_TV.wav,.wav,ok,
SHA256SUMS,training_data/84920.txt,.txt,checksum_mismatch,"expected 0fddb44bb9687d7d..., got 2a7b14436975f136..."
SHA256SUMS,training_data/84920_AV.hea,.hea,ok,
SHA256SUMS,training_data/84920_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84920_AV.wav,.wav,ok,
SHA256SUMS,training_data/84920_MV.hea,.hea,ok,
SHA256SUMS,training_data/84920_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84920_MV.wav,.wav,ok,
SHA256SUMS,training_data/84920_PV.hea,.hea,ok,
SHA256SUMS,training_data/84920_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84920_PV.wav,.wav,ok,
SHA256SUMS,training_data/84920_TV.hea,.hea,ok,
SHA256SUMS,training_data/84920_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84920_TV.wav,.wav,ok,
SHA256SUMS,training_data/84921.txt,.txt,checksum_mismatch,"expected d0744a8b24b10975..., got bc36e9658e36be09..."
SHA256SUMS,training_data/84921_AV.hea,.hea,ok,
SHA256SUMS,training_data/84921_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84921_AV.wav,.wav,ok,
SHA256SUMS,training_data/84921_MV.hea,.hea,ok,
SHA256SUMS,training_data/84921_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84921_MV.wav,.wav,ok,
SHA256SUMS,training_data/84921_PV.hea,.hea,ok,
SHA256SUMS,training_data/84921_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84921_PV.wav,.wav,ok,
SHA256SUMS,training_data/84921_TV.hea,.hea,ok,
SHA256SUMS,training_data/84921_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84921_TV.wav,.wav,ok,
SHA256SUMS,training_data/84922.txt,.txt,checksum_mismatch,"expected 2182a699187b479e..., got 01a4bfecf268a1af..."
SHA256SUMS,training_data/84922_AV.hea,.hea,ok,
SHA256SUMS,training_data/84922_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84922_AV.wav,.wav,ok,
SHA256SUMS,training_data/84922_MV.hea,.hea,ok,
SHA256SUMS,training_data/84922_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84922_MV.wav,.wav,ok,
SHA256SUMS,training_data/84923.txt,.txt,checksum_mismatch,"expected f1cf730d937681a4..., got 6e3cd1359ab1e973..."
SHA256SUMS,training_data/84923_AV.hea,.hea,ok,
SHA256SUMS,training_data/84923_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84923_AV.wav,.wav,ok,
SHA256SUMS,training_data/84923_MV.hea,.hea,ok,
SHA256SUMS,training_data/84923_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84923_MV.wav,.wav,ok,
SHA256SUMS,training_data/84923_PV.hea,.hea,ok,
SHA256SUMS,training_data/84923_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84923_PV.wav,.wav,ok,
SHA256SUMS,training_data/84923_TV.hea,.hea,ok,
SHA256SUMS,training_data/84923_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84923_TV.wav,.wav,ok,
SHA256SUMS,training_data/84928.txt,.txt,checksum_mismatch,"expected 854954dfe38bb548..., got 658dfcef64c9a044..."
SHA256SUMS,training_data/84928_AV.hea,.hea,ok,
SHA256SUMS,training_data/84928_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84928_AV.wav,.wav,ok,
SHA256SUMS,training_data/84928_MV.hea,.hea,ok,
SHA256SUMS,training_data/84928_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84928_MV.wav,.wav,ok,
SHA256SUMS,training_data/84928_PV.hea,.hea,ok,
SHA256SUMS,training_data/84928_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84928_PV.wav,.wav,ok,
SHA256SUMS,training_data/84928_TV.hea,.hea,ok,
SHA256SUMS,training_data/84928_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84928_TV.wav,.wav,ok,
SHA256SUMS,training_data/84930.txt,.txt,checksum_mismatch,"expected 7108998689e0af9a..., got 2e2aa5cb2296d1fd..."
SHA256SUMS,training_data/84930_AV.hea,.hea,ok,
SHA256SUMS,training_data/84930_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84930_AV.wav,.wav,ok,
SHA256SUMS,training_data/84930_MV.hea,.hea,ok,
SHA256SUMS,training_data/84930_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84930_MV.wav,.wav,ok,
SHA256SUMS,training_data/84930_PV.hea,.hea,ok,
SHA256SUMS,training_data/84930_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84930_PV.wav,.wav,ok,
SHA256SUMS,training_data/84930_TV.hea,.hea,ok,
SHA256SUMS,training_data/84930_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84930_TV.wav,.wav,ok,
SHA256SUMS,training_data/84931.txt,.txt,checksum_mismatch,"expected 69b40f1af6158864..., got 0747560e6ef69573..."
SHA256SUMS,training_data/84931_AV.hea,.hea,ok,
SHA256SUMS,training_data/84931_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84931_AV.wav,.wav,ok,
SHA256SUMS,training_data/84931_MV.hea,.hea,ok,
SHA256SUMS,training_data/84931_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84931_MV.wav,.wav,ok,
SHA256SUMS,training_data/84931_PV.hea,.hea,ok,
SHA256SUMS,training_data/84931_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84931_PV.wav,.wav,ok,
SHA256SUMS,training_data/84931_TV.hea,.hea,ok,
SHA256SUMS,training_data/84931_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84931_TV.wav,.wav,ok,
SHA256SUMS,training_data/84933.txt,.txt,checksum_mismatch,"expected c9b5b51d2927c5b5..., got 34f4b57da99dc315..."
SHA256SUMS,training_data/84933_AV.hea,.hea,ok,
SHA256SUMS,training_data/84933_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84933_AV.wav,.wav,ok,
SHA256SUMS,training_data/84933_MV.hea,.hea,ok,
SHA256SUMS,training_data/84933_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84933_MV.wav,.wav,ok,
SHA256SUMS,training_data/84933_PV.hea,.hea,ok,
SHA256SUMS,training_data/84933_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84933_PV.wav,.wav,ok,
SHA256SUMS,training_data/84933_TV.hea,.hea,ok,
SHA256SUMS,training_data/84933_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84933_TV.wav,.wav,ok,
SHA256SUMS,training_data/84934.txt,.txt,checksum_mismatch,"expected 468e6a895cf91ef8..., got c407aa99e48d8e32..."
SHA256SUMS,training_data/84934_AV.hea,.hea,ok,
SHA256SUMS,training_data/84934_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84934_AV.wav,.wav,ok,
SHA256SUMS,training_data/84935.txt,.txt,checksum_mismatch,"expected 2e4f57722d0b42d1..., got 306d94c9c9c23a4d..."
SHA256SUMS,training_data/84935_AV.hea,.hea,ok,
SHA256SUMS,training_data/84935_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84935_AV.wav,.wav,ok,
SHA256SUMS,training_data/84935_MV.hea,.hea,ok,
SHA256SUMS,training_data/84935_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84935_MV.wav,.wav,ok,
SHA256SUMS,training_data/84935_PV.hea,.hea,ok,
SHA256SUMS,training_data/84935_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84935_PV.wav,.wav,ok,
SHA256SUMS,training_data/84935_TV.hea,.hea,ok,
SHA256SUMS,training_data/84935_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84935_TV.wav,.wav,ok,
SHA256SUMS,training_data/84936.txt,.txt,checksum_mismatch,"expected 29ac46ef8a274c8e..., got d13f1394653dd3e8..."
SHA256SUMS,training_data/84936_AV.hea,.hea,ok,
SHA256SUMS,training_data/84936_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84936_AV.wav,.wav,ok,
SHA256SUMS,training_data/84936_MV.hea,.hea,ok,
SHA256SUMS,training_data/84936_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84936_MV.wav,.wav,ok,
SHA256SUMS,training_data/84936_PV.hea,.hea,ok,
SHA256SUMS,training_data/84936_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84936_PV.wav,.wav,ok,
SHA256SUMS,training_data/84936_TV.hea,.hea,ok,
SHA256SUMS,training_data/84936_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84936_TV.wav,.wav,ok,
SHA256SUMS,training_data/84937.txt,.txt,checksum_mismatch,"expected 18954856fbcb95c8..., got 9f9989e016e8886e..."
SHA256SUMS,training_data/84937_AV.hea,.hea,ok,
SHA256SUMS,training_data/84937_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84937_AV.wav,.wav,ok,
SHA256SUMS,training_data/84937_MV.hea,.hea,ok,
SHA256SUMS,training_data/84937_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84937_MV.wav,.wav,ok,
SHA256SUMS,training_data/84937_PV.hea,.hea,ok,
SHA256SUMS,training_data/84937_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84937_PV.wav,.wav,ok,
SHA256SUMS,training_data/84937_TV.hea,.hea,ok,
SHA256SUMS,training_data/84937_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84937_TV.wav,.wav,ok,
SHA256SUMS,training_data/84939.txt,.txt,checksum_mismatch,"expected f42b947bc6d7f899..., got e14db490eba3adbc..."
SHA256SUMS,training_data/84939_AV.hea,.hea,ok,
SHA256SUMS,training_data/84939_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84939_AV.wav,.wav,ok,
SHA256SUMS,training_data/84939_MV.hea,.hea,ok,
SHA256SUMS,training_data/84939_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84939_MV.wav,.wav,ok,
SHA256SUMS,training_data/84939_PV.hea,.hea,ok,
SHA256SUMS,training_data/84939_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84939_PV.wav,.wav,ok,
SHA256SUMS,training_data/84939_TV.hea,.hea,ok,
SHA256SUMS,training_data/84939_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84939_TV.wav,.wav,ok,
SHA256SUMS,training_data/84942.txt,.txt,checksum_mismatch,"expected 78e3b5d5e8198a5b..., got a5242e648446d27b..."
SHA256SUMS,training_data/84942_AV.hea,.hea,ok,
SHA256SUMS,training_data/84942_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84942_AV.wav,.wav,ok,
SHA256SUMS,training_data/84942_PV.hea,.hea,ok,
SHA256SUMS,training_data/84942_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84942_PV.wav,.wav,ok,
SHA256SUMS,training_data/84942_TV.hea,.hea,ok,
SHA256SUMS,training_data/84942_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84942_TV.wav,.wav,ok,
SHA256SUMS,training_data/84945.txt,.txt,checksum_mismatch,"expected 113d6454473fca52..., got f1ff4ba83eefede4..."
SHA256SUMS,training_data/84945_AV.hea,.hea,ok,
SHA256SUMS,training_data/84945_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84945_AV.wav,.wav,ok,
SHA256SUMS,training_data/84945_MV.hea,.hea,ok,
SHA256SUMS,training_data/84945_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84945_MV.wav,.wav,ok,
SHA256SUMS,training_data/84945_PV.hea,.hea,ok,
SHA256SUMS,training_data/84945_PV.tsv,.tsv,ok,
SHA256SUMS,training_data/84945_PV.wav,.wav,ok,
SHA256SUMS,training_data/84945_TV.hea,.hea,ok,
SHA256SUMS,training_data/84945_TV.tsv,.tsv,ok,
SHA256SUMS,training_data/84945_TV.wav,.wav,ok,
SHA256SUMS,training_data/84946.txt,.txt,checksum_mismatch,"expected dc8981349606a5e9..., got 9b7c1da543adaa37..."
SHA256SUMS,training_data/84946_AV.hea,.hea,ok,
SHA256SUMS,training_data/84946_AV.tsv,.tsv,ok,
SHA256SUMS,training_data/84946_AV.wav,.wav,ok,
SHA256SUMS,training_data/84946_MV.hea,.hea,ok,
SHA256SUMS,training_data/84946_MV.tsv,.tsv,ok,
SHA256SUMS,training_data/84946_MV.wav,.wav,ok,
SHA256SUMS,training_data/84946_PV.hea,.hea,ok,
SHA256SUMS,training_data/84946_PV.tsv,.tsv,ok,
