outer_fold,inner_fold,role,row,record_uid
r0f0,2,train,2428,D1_training-e_e01444
r0f0,2,train,2430,D1_training-e_e01446
r0f0,2,train,2431,D1_training-e_e01447
r0f0,2,train,2432,D1_training-e_e01448
r0f0,2,train,2433,D1_training-e_e01449
r0f0,2,train,2435,D1_training-e_e01451
r0f0,2,train,2436,D1_training-e_e01452
r0f0,2,train,2438,D1_training-e_e01454
r0f0,2,train,2439,D1_training-e_e01455
r0f0,2,train,2446,D1_training-e_e01462
r0f0,2,train,2447,D1_training-e_e01463
r0f0,2,train,2449,D1_training-e_e01465
r0f0,2,train,2453,D1_training-e_e01469
r0f0,2,train,2454,D1_training-e_e01470
r0f0,2,train,2457,D1_training-e_e01473
r0f0,2,train,2459,D1_training-e_e01475
r0f0,2,train,2461,D1_training-e_e01477
r0f0,2,train,2464,D1_training-e_e01480
r0f0,2,train,2465,D1_training-e_e01481
r0f0,2,train,2466,D1_training-e_e01482
r0f0,2,train,2471,D1_training-e_e01487
r0f0,2,train,2473,D1_training-e_e01489
r0f0,2,train,2475,D1_training-e_e01491
r0f0,2,train,2477,D1_training-e_e01493
r0f0,2,train,2478,D1_training-e_e01494
r0f0,2,train,2479,D1_training-e_e01495
r0f0,2,train,2481,D1_training-e_e01497
r0f0,2,train,2482,D1_training-e_e01498
r0f0,2,train,2483,D1_training-e_e01499
r0f0,2,train,2484,D1_training-e_e01500
r0f0,2,train,2486,D1_training-e_e01502
r0f0,2,train,2488,D1_training-e_e01504
r0f0,2,train,2490,D1_training-e_e01506
r0f0,2,train,2491,D1_training-e_e01507
r0f0,2,train,2492,D1_training-e_e01508
r0f0,2,train,2493,D1_training-e_e01509
r0f0,2,train,2494,D1_training-e_e01510
r0f0,2,train,2496,D1_training-e_e01512
r0f0,2,train,2498,D1_training-e_e01514
r0f0,2,train,2502,D1_training-e_e01518
r0f0,2,train,2505,D1_training-e_e01521
r0f0,2,train,2506,D1_training-e_e01522
r0f0,2,train,2508,D1_training-e_e01524
r0f0,2,train,2509,D1_training-e_e01525
r0f0,2,train,2511,D1_training-e_e01527
r0f0,2,train,2517,D1_training-e_e01533
r0f0,2,train,2518,D1_training-e_e01534
r0f0,2,train,2519,D1_training-e_e01535
r0f0,2,train,2522,D1_training-e_e01538
r0f0,2,train,2523,D1_training-e_e01539
r0f0,2,train,2524,D1_training-e_e01540
r0f0,2,train,2528,D1_training-e_e01544
r0f0,2,train,2529,D1_training-e_e01545
r0f0,2,train,2530,D1_training-e_e01546
r0f0,2,train,2531,D1_training-e_e01547
r0f0,2,train,2532,D1_training-e_e01548
r0f0,2,train,2535,D1_training-e_e01551
r0f0,2,train,2537,D1_training-e_e01553
r0f0,2,train,2544,D1_training-e_e01560
r0f0,2,train,2545,D1_training-e_e01561
r0f0,2,train,2548,D1_training-e_e01564
r0f0,2,train,2549,D1_training-e_e01565
r0f0,2,train,2550,D1_training-e_e01566
r0f0,2,train,2551,D1_training-e_e01567
r0f0,2,train,2552,D1_training-e_e01568
r0f0,2,train,2553,D1_training-e_e01569
r0f0,2,train,2554,D1_training-e_e01570
r0f0,2,train,2556,D1_training-e_e01572
r0f0,2,train,2557,D1_training-e_e01573
r0f0,2,train,2558,D1_training-e_e01574
r0f0,2,train,2559,D1_training-e_e01575
r0f0,2,train,2560,D1_training-e_e01576
r0f0,2,train,2561,D1_training-e_e01577
r0f0,2,train,2562,D1_training-e_e01578
r0f0,2,train,2563,D1_training-e_e01579
r0f0,2,train,2565,D1_training-e_e01581
r0f0,2,train,2566,D1_training-e_e01582
r0f0,2,train,2568,D1_training-e_e01584
r0f0,2,train,2573,D1_training-e_e01589
r0f0,2,train,2574,D1_training-e_e01590
r0f0,2,train,2576,D1_training-e_e01592
r0f0,2,train,2579,D1_training-e_e01595
r0f0,2,train,2581,D1_training-e_e01597
r0f0,2,train,2583,D1_training-e_e01599
r0f0,2,train,2584,D1_training-e_e01600
r0f0,2,train,2585,D1_training-e_e01601
r0f0,2,train,2586,D1_training-e_e01602
r0f0,2,train,2588,D1_training-e_e01604
r0f0,2,train,2592,D1_training-e_e01608
r0f0,2,train,2594,D1_training-e_e01610
r0f0,2,train,2595,D1_training-e_e01611
r0f0,2,train,2598,D1_training-e_e01614
r0f0,2,train,2600,D1_training-e_e01616
r0f0,2,train,2602,D1_training-e_e01618
r0f0,2,train,2603,D1_training-e_e01619
r0f0,2,train,2604,D1_training-e_e01620
r0f0,2,train,2608,D1_training-e_e01624
r0f0,2,train,2609,D1_training-e_e01625
r0f0,2,train,2611,D1_training-e_e01627
r0f0,2,train,2612,D1_training-e_e01628
r0f0,2,train,2613,D1_training-e_e01629
r0f0,2,train,2614,D1_training-e_e01630
r0f0,2,train,2615,D1_training-e_e01631
r0f0,2,train,2617,D1_training-e_e01633
r0f0,2,train,2623,D1_training-e_e01639
r0f0,2,train,2624,D1_training-e_e01640
r0f0,2,train,2627,D1_training-e_e01643
r0f0,2,train,2628,D1_training-e_e01644
r0f0,2,train,2629,D1_training-e_e01645
r0f0,2,train,2632,D1_training-e_e01648
r0f0,2,train,2633,D1_training-e_e01649
r0f0,2,train,2634,D1_training-e_e01650
r0f0,2,train,2638,D1_training-e_e01654
r0f0,2,train,2639,D1_training-e_e01655
r0f0,2,train,2640,D1_training-e_e01656
r0f0,2,train,2644,D1_training-e_e01660
r0f0,2,train,2645,D1_training-e_e01661
r0f0,2,train,2649,D1_training-e_e01665
r0f0,2,train,2653,D1_training-e_e01669
r0f0,2,train,2655,D1_training-e_e01671
r0f0,2,train,2657,D1_training-e_e01673
r0f0,2,train,2658,D1_training-e_e01674
r0f0,2,train,2661,D1_training-e_e01677
r0f0,2,train,2663,D1_training-e_e01679
r0f0,2,train,2665,D1_training-e_e01681
r0f0,2,train,2669,D1_training-e_e01685
r0f0,2,train,2670,D1_training-e_e01686
r0f0,2,train,2673,D1_training-e_e01689
r0f0,2,train,2674,D1_training-e_e01690
r0f0,2,train,2676,D1_training-e_e01692
r0f0,2,train,2679,D1_training-e_e01695
r0f0,2,train,2680,D1_training-e_e01696
r0f0,2,train,2682,D1_training-e_e01698
r0f0,2,train,2685,D1_training-e_e01701
r0f0,2,train,2686,D1_training-e_e01702
r0f0,2,train,2687,D1_training-e_e01703
r0f0,2,train,2688,D1_training-e_e01704
r0f0,2,train,2691,D1_training-e_e01707
r0f0,2,train,2692,D1_training-e_e01708
r0f0,2,train,2700,D1_training-e_e01716
r0f0,2,train,2703,D1_training-e_e01719
r0f0,2,train,2704,D1_training-e_e01720
r0f0,2,train,2707,D1_training-e_e01723
r0f0,2,train,2709,D1_training-e_e01725
r0f0,2,train,2710,D1_training-e_e01726
r0f0,2,train,2711,D1_training-e_e01727
r0f0,2,train,2713,D1_training-e_e01729
r0f0,2,train,2714,D1_training-e_e01730
r0f0,2,train,2715,D1_training-e_e01731
r0f0,2,train,2716,D1_training-e_e01732
r0f0,2,train,2719,D1_training-e_e01735
r0f0,2,train,2721,D1_training-e_e01737
r0f0,2,train,2723,D1_training-e_e01739
r0f0,2,train,2727,D1_training-e_e01743
r0f0,2,train,2728,D1_training-e_e01744
r0f0,2,train,2731,D1_training-e_e01747
r0f0,2,train,2732,D1_training-e_e01748
r0f0,2,train,2734,D1_training-e_e01750
r0f0,2,train,2735,D1_training-e_e01751
r0f0,2,train,2736,D1_training-e_e01752
r0f0,2,train,2738,D1_training-e_e01754
r0f0,2,train,2741,D1_training-e_e01757
r0f0,2,train,2743,D1_training-e_e01759
r0f0,2,train,2745,D1_training-e_e01761
r0f0,2,train,2748,D1_training-e_e01764
r0f0,2,train,2750,D1_training-e_e01766
r0f0,2,train,2752,D1_training-e_e01768
r0f0,2,train,2755,D1_training-e_e01771
r0f0,2,train,2756,D1_training-e_e01772
r0f0,2,train,2758,D1_training-e_e01774
r0f0,2,train,2763,D1_training-e_e01779
r0f0,2,train,2764,D1_training-e_e01780
r0f0,2,train,2765,D1_training-e_e01781
r0f0,2,train,2766,D1_training-e_e01782
r0f0,2,train,2767,D1_training-e_e01783
r0f0,2,train,2769,D1_training-e_e01785
r0f0,2,train,2770,D1_training-e_e01786
r0f0,2,train,2774,D1_training-e_e01790
r0f0,2,train,2776,D1_training-e_e01792
r0f0,2,train,2777,D1_training-e_e01793
r0f0,2,train,2779,D1_training-e_e01795
r0f0,2,train,2780,D1_training-e_e01796
r0f0,2,train,2781,D1_training-e_e01797
r0f0,2,train,2782,D1_training-e_e01798
r0f0,2,train,2783,D1_training-e_e01799
r0f0,2,train,2784,D1_training-e_e01800
r0f0,2,train,2785,D1_training-e_e01801
r0f0,2,train,2786,D1_training-e_e01802
r0f0,2,train,2790,D1_training-e_e01806
r0f0,2,train,2791,D1_training-e_e01807
r0f0,2,train,2793,D1_training-e_e01809
r0f0,2,train,2796,D1_training-e_e01812
r0f0,2,train,2799,D1_training-e_e01815
r0f0,2,train,2802,D1_training-e_e01818
r0f0,2,train,2803,D1_training-e_e01819
r0f0,2,train,2806,D1_training-e_e01822
r0f0,2,train,2810,D1_training-e_e01826
r0f0,2,train,2811,D1_training-e_e01827
r0f0,2,train,2813,D1_training-e_e01829
r0f0,2,train,2814,D1_training-e_e01830
r0f0,2,train,2820,D1_training-e_e01836
r0f0,2,train,2822,D1_training-e_e01838
r0f0,2,train,2823,D1_training-e_e01839
r0f0,2,train,2828,D1_training-e_e01844
r0f0,2,train,2830,D1_training-e_e01846
r0f0,2,train,2831,D1_training-e_e01847
r0f0,2,train,2832,D1_training-e_e01848
r0f0,2,train,2833,D1_training-e_e01849
r0f0,2,train,2836,D1_training-e_e01852
r0f0,2,train,2837,D1_training-e_e01853
r0f0,2,train,2839,D1_training-e_e01855
r0f0,2,train,2841,D1_training-e_e01857
r0f0,2,train,2842,D1_training-e_e01858
r0f0,2,train,2846,D1_training-e_e01862
r0f0,2,train,2848,D1_training-e_e01864
r0f0,2,train,2849,D1_training-e_e01865
r0f0,2,train,2850,D1_training-e_e01866
r0f0,2,train,2851,D1_training-e_e01867
r0f0,2,train,2857,D1_training-e_e01873
r0f0,2,train,2858,D1_training-e_e01874
r0f0,2,train,2859,D1_training-e_e01875
r0f0,2,train,2860,D1_training-e_e01876
r0f0,2,train,2862,D1_training-e_e01878
r0f0,2,train,2863,D1_training-e_e01879
r0f0,2,train,2867,D1_training-e_e01883
r0f0,2,train,2868,D1_training-e_e01884
r0f0,2,train,2870,D1_training-e_e01886
r0f0,2,train,2871,D1_training-e_e01887
r0f0,2,train,2875,D1_training-e_e01891
r0f0,2,train,2879,D1_training-e_e01895
r0f0,2,train,2882,D1_training-e_e01898
r0f0,2,train,2883,D1_training-e_e01899
r0f0,2,train,2885,D1_training-e_e01901
r0f0,2,train,2887,D1_training-e_e01903
r0f0,2,train,2889,D1_training-e_e01905
r0f0,2,train,2890,D1_training-e_e01906
r0f0,2,train,2892,D1_training-e_e01908
r0f0,2,train,2894,D1_training-e_e01910
r0f0,2,train,2895,D1_training-e_e01911
r0f0,2,train,2896,D1_training-e_e01912
r0f0,2,train,2897,D1_training-e_e01913
r0f0,2,train,2898,D1_training-e_e01914
r0f0,2,train,2899,D1_training-e_e01915
r0f0,2,train,2902,D1_training-e_e01918
r0f0,2,train,2905,D1_training-e_e01921
r0f0,2,train,2907,D1_training-e_e01923
r0f0,2,train,2909,D1_training-e_e01925
r0f0,2,train,2910,D1_training-e_e01926
r0f0,2,train,2911,D1_training-e_e01927
r0f0,2,train,2914,D1_training-e_e01930
r0f0,2,train,2916,D1_training-e_e01932
r0f0,2,train,2918,D1_training-e_e01934
r0f0,2,train,2919,D1_training-e_e01935
r0f0,2,train,2921,D1_training-e_e01937
r0f0,2,train,2926,D1_training-e_e01942
r0f0,2,train,2929,D1_training-e_e01945
r0f0,2,train,2930,D1_training-e_e01946
r0f0,2,train,2931,D1_training-e_e01947
r0f0,2,train,2933,D1_training-e_e01949
r0f0,2,train,2934,D1_training-e_e01950
r0f0,2,train,2937,D1_training-e_e01953
r0f0,2,train,2938,D1_training-e_e01954
r0f0,2,train,2939,D1_training-e_e01955
r0f0,2,train,2941,D1_training-e_e01957
r0f0,2,train,2942,D1_training-e_e01958
r0f0,2,train,2943,D1_training-e_e01959
r0f0,2,train,2944,D1_training-e_e01960
r0f0,2,train,2945,D1_training-e_e01961
r0f0,2,train,2949,D1_training-e_e01965
r0f0,2,train,2951,D1_training-e_e01967
r0f0,2,train,2954,D1_training-e_e01970
r0f0,2,train,2955,D1_training-e_e01971
r0f0,2,train,2956,D1_training-e_e01972
r0f0,2,train,2958,D1_training-e_e01974
r0f0,2,train,2960,D1_training-e_e01976
r0f0,2,train,2961,D1_training-e_e01977
r0f0,2,train,2962,D1_training-e_e01978
r0f0,2,train,2964,D1_training-e_e01980
r0f0,2,train,2965,D1_training-e_e01981
r0f0,2,train,2967,D1_training-e_e01983
r0f0,2,train,2969,D1_training-e_e01985
r0f0,2,train,2970,D1_training-e_e01986
r0f0,2,train,2973,D1_training-e_e01989
r0f0,2,train,2976,D1_training-e_e01992
r0f0,2,train,2980,D1_training-e_e01996
r0f0,2,train,2981,D1_training-e_e01997
r0f0,2,train,2984,D1_training-e_e02000
r0f0,2,train,2985,D1_training-e_e02001
r0f0,2,train,2986,D1_training-e_e02002
r0f0,2,train,2989,D1_training-e_e02005
r0f0,2,train,2990,D1_training-e_e02006
r0f0,2,train,2992,D1_training-e_e02008
r0f0,2,train,2993,D1_training-e_e02009
r0f0,2,train,2995,D1_training-e_e02011
r0f0,2,train,2996,D1_training-e_e02012
r0f0,2,train,2997,D1_training-e_e02013
r0f0,2,train,2998,D1_training-e_e02014
r0f0,2,train,3000,D1_training-e_e02016
r0f0,2,train,3001,D1_training-e_e02017
r0f0,2,train,3003,D1_training-e_e02019
r0f0,2,train,3005,D1_training-e_e02021
r0f0,2,train,3008,D1_training-e_e02024
r0f0,2,train,3012,D1_training-e_e02028
r0f0,2,train,3013,D1_training-e_e02029
r0f0,2,train,3014,D1_training-e_e02030
r0f0,2,train,3017,D1_training-e_e02033
r0f0,2,train,3026,D1_training-e_e02042
r0f0,2,train,3027,D1_training-e_e02043
r0f0,2,train,3029,D1_training-e_e02045
r0f0,2,train,3031,D1_training-e_e02047
r0f0,2,train,3034,D1_training-e_e02050
r0f0,2,train,3035,D1_training-e_e02051
r0f0,2,train,3038,D1_training-e_e02054
r0f0,2,train,3039,D1_training-e_e02055
r0f0,2,train,3040,D1_training-e_e02056
r0f0,2,train,3041,D1_training-e_e02057
r0f0,2,train,3042,D1_training-e_e02058
r0f0,2,train,3043,D1_training-e_e02059
r0f0,2,train,3044,D1_training-e_e02060
r0f0,2,train,3046,D1_training-e_e02062
r0f0,2,train,3048,D1_training-e_e02064
r0f0,2,train,3049,D1_training-e_e02065
r0f0,2,train,3050,D1_training-e_e02066
r0f0,2,train,3051,D1_training-e_e02067
r0f0,2,train,3053,D1_training-e_e02069
r0f0,2,train,3054,D1_training-e_e02070
r0f0,2,train,3057,D1_training-e_e02073
r0f0,2,train,3058,D1_training-e_e02074
r0f0,2,train,3060,D1_training-e_e02076
r0f0,2,train,3061,D1_training-e_e02077
r0f0,2,train,3065,D1_training-e_e02081
r0f0,2,train,3066,D1_training-e_e02082
r0f0,2,train,3068,D1_training-e_e02084
r0f0,2,train,3069,D1_training-e_e02085
r0f0,2,train,3070,D1_training-e_e02086
r0f0,2,train,3071,D1_training-e_e02087
r0f0,2,train,3074,D1_training-e_e02090
r0f0,2,train,3075,D1_training-e_e02091
r0f0,2,train,3080,D1_training-e_e02096
r0f0,2,train,3083,D1_training-e_e02099
r0f0,2,train,3084,D1_training-e_e02100
r0f0,2,train,3086,D1_training-e_e02102
r0f0,2,train,3088,D1_training-e_e02104
r0f0,2,train,3089,D1_training-e_e02105
r0f0,2,train,3090,D1_training-e_e02106
r0f0,2,train,3091,D1_training-e_e02107
r0f0,2,train,3092,D1_training-e_e02108
r0f0,2,train,3093,D1_training-e_e02109
r0f0,2,train,3095,D1_training-e_e02111
r0f0,2,train,3096,D1_training-e_e02112
r0f0,2,train,3097,D1_training-e_e02113
r0f0,2,train,3099,D1_training-e_e02115
r0f0,2,train,3100,D1_training-e_e02116
r0f0,2,train,3102,D1_training-e_e02118
r0f0,2,train,3104,D1_training-e_e02120
r0f0,2,train,3105,D1_training-e_e02121
r0f0,2,train,3106,D1_training-e_e02122
r0f0,2,train,3114,D1_training-e_e02130
r0f0,2,train,3115,D1_training-e_e02131
r0f0,2,train,3116,D1_training-e_e02132
r0f0,2,train,3117,D1_training-e_e02133
r0f0,2,train,3122,D1_training-e_e02138
r0f0,2,train,3124,D1_training-e_e02140
r0f0,2,train,3126,D1_training-f_f0001
r0f0,2,train,3127,D1_training-f_f0002
r0f0,2,train,3128,D1_training-f_f0003
r0f0,2,train,3129,D1_training-f_f0004
r0f0,2,train,3130,D1_training-f_f0005
r0f0,2,train,3131,D1_training-f_f0006
r0f0,2,train,3133,D1_training-f_f0008
r0f0,2,train,3135,D1_training-f_f0010
r0f0,2,train,3137,D1_training-f_f0012
r0f0,2,train,3140,D1_training-f_f0015
r0f0,2,train,3145,D1_training-f_f0020
r0f0,2,train,3146,D1_training-f_f0021
r0f0,2,train,3148,D1_training-f_f0023
r0f0,2,train,3151,D1_training-f_f0026
r0f0,2,train,3152,D1_training-f_f0027
r0f0,2,train,3155,D1_training-f_f0030
r0f0,2,train,3156,D1_training-f_f0031
r0f0,2,train,3160,D1_training-f_f0035
r0f0,2,train,3161,D1_training-f_f0036
r0f0,2,train,3163,D1_training-f_f0038
r0f0,2,train,3164,D1_training-f_f0039
r0f0,2,train,3166,D1_training-f_f0041
r0f0,2,train,3168,D1_training-f_f0043
r0f0,2,train,3170,D1_training-f_f0045
r0f0,2,train,3171,D1_training-f_f0046
r0f0,2,train,3173,D1_training-f_f0048
r0f0,2,train,3174,D1_training-f_f0049
r0f0,2,train,3176,D1_training-f_f0051
r0f0,2,train,3177,D1_training-f_f0052
r0f0,2,train,3178,D1_training-f_f0053
r0f0,2,train,3180,D1_training-f_f0055
r0f0,2,train,3181,D1_training-f_f0056
r0f0,2,train,3182,D1_training-f_f0057
r0f0,2,train,3184,D1_training-f_f0059
r0f0,2,train,3190,D1_training-f_f0065
r0f0,2,train,3191,D1_training-f_f0066
r0f0,2,train,3192,D1_training-f_f0067
r0f0,2,train,3193,D1_training-f_f0068
r0f0,2,train,3195,D1_training-f_f0070
r0f0,2,train,3197,D1_training-f_f0072
r0f0,2,train,3199,D1_training-f_f0074
r0f0,2,train,3200,D1_training-f_f0075
r0f0,2,train,3202,D1_training-f_f0077
r0f0,2,train,3207,D1_training-f_f0082
r0f0,2,train,3208,D1_training-f_f0083
r0f0,2,train,3209,D1_training-f_f0084
r0f0,2,train,3211,D1_training-f_f0086
r0f0,2,train,3214,D1_training-f_f0089
r0f0,2,train,3219,D1_training-f_f0094
r0f0,2,train,3220,D1_training-f_f0095
r0f0,2,train,3225,D1_training-f_f0100
r0f0,2,train,3226,D1_training-f_f0101
r0f0,2,train,3229,D1_training-f_f0104
r0f0,2,train,3231,D1_training-f_f0106
r0f0,2,train,3233,D1_training-f_f0108
r0f0,2,train,3234,D1_training-f_f0109
r0f0,2,train,3238,D1_training-f_f0113
r0f0,2,train,3239,D1_training-f_f0114
r0f0,2,val,7,D1_training-a_a0008
r0f0,2,val,17,D1_training-a_a0018
r0f0,2,val,19,D1_training-a_a0020
r0f0,2,val,21,D1_training-a_a0022
r0f0,2,val,29,D1_training-a_a0030
r0f0,2,val,31,D1_training-a_a0032
r0f0,2,val,39,D1_training-a_a0040
r0f0,2,val,40,D1_training-a_a0041
r0f0,2,val,52,D1_training-a_a0053
r0f0,2,val,58,D1_training-a_a0059
r0f0,2,val,62,D1_training-a_a0063
r0f0,2,val,63,D1_training-a_a0064
r0f0,2,val,74,D1_training-a_a0075
r0f0,2,val,82,D1_training-a_a0083
r0f0,2,val,86,D1_training-a_a0087
r0f0,2,val,89,D1_training-a_a0090
r0f0,2,val,91,D1_training-a_a0092
r0f0,2,val,94,D1_training-a_a0095
r0f0,2,val,109,D1_training-a_a0110
r0f0,2,val,110,D1_training-a_a0111
r0f0,2,val,114,D1_training-a_a0115
r0f0,2,val,116,D1_training-a_a0117
r0f0,2,val,121,D1_training-a_a0122
r0f0,2,val,122,D1_training-a_a0123
r0f0,2,val,127,D1_training-a_a0128
r0f0,2,val,136,D1_training-a_a0137
r0f0,2,val,143,D1_training-a_a0144
r0f0,2,val,149,D1_training-a_a0150
r0f0,2,val,167,D1_training-a_a0168
r0f0,2,val,169,D1_training-a_a0170
r0f0,2,val,187,D1_training-a_a0188
r0f0,2,val,191,D1_training-a_a0192
r0f0,2,val,200,D1_training-a_a0201
r0f0,2,val,206,D1_training-a_a0207
r0f0,2,val,208,D1_training-a_a0209
r0f0,2,val,211,D1_training-a_a0212
r0f0,2,val,214,D1_training-a_a0215
r0f0,2,val,217,D1_training-a_a0218
r0f0,2,val,218,D1_training-a_a0219
r0f0,2,val,219,D1_training-a_a0220
r0f0,2,val,220,D1_training-a_a0221
r0f0,2,val,232,D1_training-a_a0233
r0f0,2,val,233,D1_training-a_a0234
r0f0,2,val,240,D1_training-a_a0241
r0f0,2,val,244,D1_training-a_a0245
r0f0,2,val,247,D1_training-a_a0248
r0f0,2,val,248,D1_training-a_a0249
r0f0,2,val,251,D1_training-a_a0252
r0f0,2,val,253,D1_training-a_a0254
r0f0,2,val,259,D1_training-a_a0260
r0f0,2,val,261,D1_training-a_a0262
r0f0,2,val,268,D1_training-a_a0269
r0f0,2,val,271,D1_training-a_a0272
r0f0,2,val,272,D1_training-a_a0273
r0f0,2,val,278,D1_training-a_a0279
r0f0,2,val,290,D1_training-a_a0291
r0f0,2,val,291,D1_training-a_a0292
r0f0,2,val,294,D1_training-a_a0295
r0f0,2,val,299,D1_training-a_a0300
r0f0,2,val,305,D1_training-a_a0306
r0f0,2,val,320,D1_training-a_a0321
r0f0,2,val,325,D1_training-a_a0326
r0f0,2,val,337,D1_training-a_a0338
r0f0,2,val,342,D1_training-a_a0343
r0f0,2,val,344,D1_training-a_a0345
r0f0,2,val,349,D1_training-a_a0350
r0f0,2,val,361,D1_training-a_a0362
r0f0,2,val,366,D1_training-a_a0367
r0f0,2,val,372,D1_training-a_a0373
r0f0,2,val,378,D1_training-a_a0379
r0f0,2,val,395,D1_training-a_a0396
r0f0,2,val,396,D1_training-a_a0397
r0f0,2,val,401,D1_training-a_a0402
r0f0,2,val,402,D1_training-a_a0403
r0f0,2,val,409,D1_training-b_b0001
r0f0,2,val,411,D1_training-b_b0003
r0f0,2,val,413,D1_training-b_b0005
r0f0,2,val,416,D1_training-b_b0008
r0f0,2,val,422,D1_training-b_b0014
r0f0,2,val,423,D1_training-b_b0015
r0f0,2,val,428,D1_training-b_b0020
r0f0,2,val,429,D1_training-b_b0021
r0f0,2,val,431,D1_training-b_b0023
r0f0,2,val,432,D1_training-b_b0024
r0f0,2,val,435,D1_training-b_b0027
r0f0,2,val,439,D1_training-b_b0031
r0f0,2,val,440,D1_training-b_b0032
r0f0,2,val,441,D1_training-b_b0033
r0f0,2,val,451,D1_training-b_b0043
r0f0,2,val,454,D1_training-b_b0046
r0f0,2,val,456,D1_training-b_b0048
r0f0,2,val,458,D1_training-b_b0050
r0f0,2,val,465,D1_training-b_b0057
r0f0,2,val,469,D1_training-b_b0061
r0f0,2,val,473,D1_training-b_b0065
r0f0,2,val,487,D1_training-b_b0079
r0f0,2,val,489,D1_training-b_b0081
r0f0,2,val,493,D1_training-b_b0085
r0f0,2,val,494,D1_training-b_b0086
r0f0,2,val,497,D1_training-b_b0089
r0f0,2,val,500,D1_training-b_b0092
r0f0,2,val,505,D1_training-b_b0097
r0f0,2,val,511,D1_training-b_b0103
r0f0,2,val,514,D1_training-b_b0106
r0f0,2,val,516,D1_training-b_b0108
r0f0,2,val,517,D1_training-b_b0109
r0f0,2,val,522,D1_training-b_b0114
r0f0,2,val,527,D1_training-b_b0119
r0f0,2,val,533,D1_training-b_b0125
r0f0,2,val,543,D1_training-b_b0135
r0f0,2,val,547,D1_training-b_b0139
r0f0,2,val,548,D1_training-b_b0140
r0f0,2,val,550,D1_training-b_b0142
r0f0,2,val,551,D1_training-b_b0143
r0f0,2,val,560,D1_training-b_b0152
r0f0,2,val,563,D1_training-b_b0155
r0f0,2,val,564,D1_training-b_b0156
r0f0,2,val,565,D1_training-b_b0157
r0f0,2,val,566,D1_training-b_b0158
r0f0,2,val,569,D1_training-b_b0161
r0f0,2,val,583,D1_training-b_b0175
r0f0,2,val,584,D1_training-b_b0176
r0f0,2,val,587,D1_training-b_b0179
r0f0,2,val,601,D1_training-b_b0193
r0f0,2,val,607,D1_training-b_b0199
r0f0,2,val,609,D1_training-b_b0201
r0f0,2,val,613,D1_training-b_b0205
r0f0,2,val,621,D1_training-b_b0213
r0f0,2,val,622,D1_training-b_b0214
r0f0,2,val,626,D1_training-b_b0218
r0f0,2,val,628,D1_training-b_b0220
r0f0,2,val,633,D1_training-b_b0225
r0f0,2,val,636,D1_training-b_b0228
r0f0,2,val,648,D1_training-b_b0240
r0f0,2,val,654,D1_training-b_b0246
r0f0,2,val,660,D1_training-b_b0252
r0f0,2,val,661,D1_training-b_b0253
r0f0,2,val,663,D1_training-b_b0255
r0f0,2,val,665,D1_training-b_b0257
r0f0,2,val,666,D1_training-b_b0258
r0f0,2,val,669,D1_training-b_b0261
r0f0,2,val,673,D1_training-b_b0265
r0f0,2,val,674,D1_training-b_b0266
r0f0,2,val,675,D1_training-b_b0267
r0f0,2,val,676,D1_training-b_b0268
r0f0,2,val,678,D1_training-b_b0270
r0f0,2,val,683,D1_training-b_b0275
r0f0,2,val,687,D1_training-b_b0279
r0f0,2,val,689,D1_training-b_b0281
r0f0,2,val,691,D1_training-b_b0283
r0f0,2,val,695,D1_training-b_b0287
r0f0,2,val,697,D1_training-b_b0289
r0f0,2,val,701,D1_training-b_b0293
r0f0,2,val,702,D1_training-b_b0294
r0f0,2,val,704,D1_training-b_b0296
r0f0,2,val,706,D1_training-b_b0298
r0f0,2,val,707,D1_training-b_b0299
r0f0,2,val,713,D1_training-b_b0305
r0f0,2,val,717,D1_training-b_b0309
r0f0,2,val,719,D1_training-b_b0311
r0f0,2,val,721,D1_training-b_b0313
r0f0,2,val,728,D1_training-b_b0320
r0f0,2,val,732,D1_training-b_b0324
r0f0,2,val,735,D1_training-b_b0327
r0f0,2,val,736,D1_training-b_b0328
r0f0,2,val,741,D1_training-b_b0333
r0f0,2,val,743,D1_training-b_b0335
r0f0,2,val,745,D1_training-b_b0337
r0f0,2,val,746,D1_training-b_b0338
r0f0,2,val,752,D1_training-b_b0344
r0f0,2,val,757,D1_training-b_b0349
r0f0,2,val,758,D1_training-b_b0350
r0f0,2,val,764,D1_training-b_b0356
r0f0,2,val,768,D1_training-b_b0360
r0f0,2,val,770,D1_training-b_b0362
r0f0,2,val,775,D1_training-b_b0367
r0f0,2,val,779,D1_training-b_b0371
r0f0,2,val,781,D1_training-b_b0373
r0f0,2,val,787,D1_training-b_b0379
r0f0,2,val,789,D1_training-b_b0381
r0f0,2,val,793,D1_training-b_b0385
r0f0,2,val,798,D1_training-b_b0390
r0f0,2,val,799,D1_training-b_b0391
r0f0,2,val,800,D1_training-b_b0392
r0f0,2,val,808,D1_training-b_b0400
r0f0,2,val,811,D1_training-b_b0403
r0f0,2,val,821,D1_training-b_b0413
r0f0,2,val,825,D1_training-b_b0417
r0f0,2,val,828,D1_training-b_b0420
r0f0,2,val,833,D1_training-b_b0425
r0f0,2,val,835,D1_training-b_b0427
r0f0,2,val,836,D1_training-b_b0428
r0f0,2,val,840,D1_training-b_b0432
r0f0,2,val,844,D1_training-b_b0436
r0f0,2,val,845,D1_training-b_b0437
